,patient_id,name,dob,phone,address
1158,pat40228945,Zizi Wibisono,1989-10-07,+62-0538-656-0191,"Jl. Rajawali Timur No. 3
Batam, JK 54305"
1159,pat76524516,Tiara Prasasta,1987-04-28,+62 (39) 601-9931,"Jalan Rawamangun No. 68
Bau-Bau, KS 82190"
1160,pat20265656,Rachel Sihotang,1986-03-14,+62 (91) 523 7461,"Gang Kendalsari No. 393
Bekasi, SG 76765"
1161,pat41733530,Among Agustina,1988-07-02,+62 (0458) 147 0729,"Jalan Ronggowarsito No. 69
Tegal, YO 03367"
1162,pat73171157,Hesti Maryadi,1990-03-31,(0159) 356-2306,"Gang Kutai No. 902
Bau-Bau, Lampung 15688"
1163,pat66582816,Vega Pranowo,1984-08-14,+62 (56) 668 7709,"Gang Wonoayu No. 1
Sungai Penuh, Sulawesi Selatan 63580"
1164,pat27389041,Tirta Nasyidah,1997-02-01,+62-0115-028-1389,"Jalan Kebonjati No. 5
Padang, Jawa Tengah 08472"
1165,pat12204014,"Dt. Gandi Aryani, S.T.",1990-01-14,(085) 534-8089,"Jl. Pelajar Pejuang No. 7
Banjarmasin, Kalimantan Barat 81297"
1166,pat58454299,Harimurti Putra,1991-11-13,+62 (992) 287-5312,"Gg. Sentot Alibasa No. 7
Lhokseumawe, KR 93418"
1167,pat94052190,Harjaya Fujiati,1991-02-26,+62-0043-762-5075,"Gang Cikapayang No. 103
Tanjungbalai, Riau 82970"
1168,pat79107525,Ir. Sabrina Maheswara,1990-08-15,+62-26-552-5904,"Jl. Kiaracondong No. 79
Banda Aceh, BT 58382"
1169,pat92824058,"Dt. Wasis Mahendra, S.Sos",1994-09-06,+62 (0187) 530 8955,"Gg. Peta No. 38
Tebingtinggi, Kalimantan Timur 91365"
1170,pat91295446,"Ira Prasetyo, S.E.I",1993-02-10,(011) 938-7056,"Gg. Cihampelas No. 99
Sibolga, Kalimantan Barat 61873"
1171,pat61263314,Umar Yuniar,1991-03-11,+62 (02) 724 5777,"Gang Kutai No. 0
Surabaya, Kepulauan Riau 43654"
1172,pat34172438,Umaya Wahyudin,1998-01-03,+62 (025) 260-9897,"Jl. Rajawali Timur No. 1
Manado, Kalimantan Utara 49358"
1173,pat04694809,Ulya Kuswoyo,2000-12-12,+62-0884-770-5373,"Jalan Siliwangi No. 48
Banjarbaru, KR 71957"
1174,pat14983771,"Vivi Puspita, M.Ak",1981-12-16,+62-533-542-1358,"Gg. Soekarno Hatta No. 64
Bengkulu, KU 10890"
1175,pat89096048,"Ir. Tira Yolanda, S.Farm",1989-12-12,+62 (10) 860-4060,"Gg. Rawamangun No. 48
Banjar, Sulawesi Barat 30571"
1176,pat76029080,"Ir. Enteng Prasetyo, S.I.Kom",1995-12-25,+62 (090) 331-4774,"Gang Ahmad Dahlan No. 372
Sawahlunto, BA 95964"
1177,pat91337504,Zahra Hassanah,1986-12-04,+62 (064) 670 3859,"Gang KH Amin Jasuta No. 85
Kotamobagu, Jawa Barat 61774"
1178,pat05706440,"Tasnim Hariyah, S.IP",1987-10-27,+62 (034) 705-6195,"Jalan Ir. H. Djuanda No. 01
Bandung, BE 39717"
1179,pat35306962,Dacin Mangunsong,1991-06-09,+62 (0188) 278-5581,"Gg. Ciwastra No. 500
Bitung, Jawa Barat 19680"
1180,pat35295624,"drg. Luluh Iswahyudi, M.TI.",1992-08-11,+62-257-362-8850,"Jl. Tebet Barat Dalam No. 37
Sibolga, NB 85550"
1181,pat34171721,Ida Zulaika,1994-05-07,+62-15-986-9840,"Jl. Astana Anyar No. 30
Balikpapan, KB 81078"
1182,pat69900945,Balijan Mahendra,1980-09-12,+62-000-639-2316,"Gg. Asia Afrika No. 707
Medan, Jawa Timur 61582"
1183,pat72201053,Septi Usada,1982-07-20,+62 (0447) 093 7360,"Jalan Sentot Alibasa No. 969
Tarakan, JI 01202"
1184,pat43245826,Maya Simanjuntak,1982-06-14,+62 (009) 248 9540,"Jalan Dipatiukur No. 647
Bukittinggi, Jambi 04503"
1185,pat29627899,"Sutan Karna Yuliarti, M.Ak",1993-03-27,+62-025-390-7114,"Gg. Ronggowarsito No. 00
Langsa, KB 60032"
1186,pat70011272,"Sabri Wulandari, S.Sos",1985-04-23,+62 (712) 094-3864,"Jalan Setiabudhi No. 400
Tegal, Sulawesi Selatan 01810"
1187,pat23871533,"Cager Nashiruddin, S.Psi",1988-01-22,+62 (28) 846-8840,"Jalan Cihampelas No. 5
Bukittinggi, Jawa Timur 11009"
1188,pat50499045,"Cut Natalia Lailasari, S.Kom",1996-09-27,+62 (839) 898-3314,"Gang Raya Ujungberung No. 842
Magelang, Kalimantan Utara 78271"
1189,pat24998581,Hasim Maryadi,1985-03-03,(045) 203-6997,"Gang Dipatiukur No. 4
Cirebon, SB 41963"
1190,pat24891769,Perkasa Pradipta,1983-03-25,+62 (009) 906-0508,"Gang Erlangga No. 556
Cilegon, MA 11953"
1191,pat03872895,"Ihsan Tamba, M.M.",1980-12-13,+62-434-764-9878,"Gang Pasirkoja No. 34
Semarang, SU 68389"
1192,pat90556777,"Drs. Ganjaran Sitorus, S.Gz",1997-04-16,+62 (37) 743 9769,"Jl. Dipatiukur No. 07
Sabang, NT 10838"
1193,pat91012920,"Cut Cici Ardianto, S.H.",2000-07-27,+62 (18) 400 8670,"Jl. Pacuan Kuda No. 23
Prabumulih, Kalimantan Tengah 37182"
1194,pat05809394,drg. Zahra Pangestu,1987-09-19,+62-168-156-1855,"Jl. Moch. Ramdan No. 9
Kotamobagu, KS 97137"
1195,pat08858290,Candrakanta Palastri,1989-04-14,+62-917-880-5178,"Jl. Kebonjati No. 4
Malang, SU 11866"
1196,pat24669382,"Hairyanto Palastri, M.Farm",1991-10-11,+62-016-317-9964,"Jl. Stasiun Wonokromo No. 1
Salatiga, GO 96613"
1197,pat69570698,"Tgk. Empluk Puspita, S.Pd",1982-06-01,+62-72-560-1534,"Jalan Laswi No. 386
Sibolga, Bali 58998"
1198,pat22611710,Cornelia Gunarto,1981-05-17,+62 (099) 352-5532,"Gg. Pasirkoja No. 0
Cilegon, Bengkulu 48636"
1199,pat03743942,Kemba Prastuti,1995-03-03,+62-559-509-1829,"Jalan M.T Haryono No. 6
Palangkaraya, BA 55766"
1200,pat84445223,R.M. Legawa Santoso,1999-10-23,+62 (099) 995 4026,"Jl. R.E Martadinata No. 1
Solok, Jambi 55355"
1201,pat58517703,R.A. Oni Ardianto,1999-08-22,(0714) 013 7100,"Jalan Setiabudhi No. 27
Sawahlunto, Kalimantan Tengah 16884"
1202,pat36246267,"drg. Karta Novitasari, M.M.",1990-02-24,(044) 148-2583,"Jl. Gegerkalong Hilir No. 9
Cimahi, Banten 56514"
1203,pat78214361,"Tari Wibowo, M.Kom.",1993-08-17,+62 (335) 457-6134,"Jalan BKR No. 62
Cirebon, Maluku Utara 83925"
1204,pat05397990,"Hesti Usada, M.Farm",1991-08-30,+62-26-305-4405,"Jalan Ciumbuleuit No. 826
Gorontalo, PB 49958"
1205,pat46474155,Atma Wibowo,1986-08-21,(0948) 515-8356,"Jl. Surapati No. 53
Singkawang, ST 02741"
1206,pat37675875,Jinawi Permata,1994-05-02,+62 (075) 582-6217,"Jalan Jend. A. Yani No. 19
Jayapura, KT 42528"
1207,pat77940148,"Dr. Yuni Rajasa, S.Psi",1984-04-08,+62 (52) 680 2009,"Jalan Jayawijaya No. 00
Surabaya, PA 21418"
1208,pat48738613,Gawati Rahayu,1986-04-13,+62 (58) 421-0877,"Jl. Kutisari Selatan No. 43
Blitar, JI 91005"
1209,pat88600130,Langgeng Tampubolon,1982-01-27,+62 (988) 841-9551,"Jalan Joyoboyo No. 86
Prabumulih, KR 91878"
1210,pat64060576,Drs. Titin Rajata,1999-11-17,+62 (0087) 088-8402,"Gang Lembong No. 3
Tangerang Selatan, AC 00211"
1211,pat46129208,"Bagya Santoso, M.Farm",1988-09-14,+62 (528) 008 0524,"Gg. Pelajar Pejuang No. 174
Blitar, BA 52826"
1212,pat55541732,"KH. Karman Lailasari, S.T.",1980-01-20,+62 (011) 904-0935,"Jl. Dipatiukur No. 2
Ternate, SU 36218"
1213,pat83146725,"Balijan Handayani, S.Farm",1986-04-11,+62-499-040-1041,"Gg. Yos Sudarso No. 50
Tangerang, Jawa Barat 51179"
1214,pat38003660,"Karen Narpati, S.Gz",1984-05-15,(0941) 989 7124,"Gg. Pasir Koja No. 3
Prabumulih, Kalimantan Timur 38155"
1215,pat58128350,Candra Kurniawan,1980-03-14,+62 (972) 503 0166,"Gg. Dipenogoro No. 6
Kota Administrasi Jakarta Selatan, DKI Jakarta 20496"
1216,pat51270315,"Titin Ramadan, M.Pd",1985-09-24,+62 (92) 016-0850,"Gg. W.R. Supratman No. 497
Palangkaraya, SS 57674"
1217,pat98984473,Rusman Firmansyah,1980-08-02,+62 (066) 668 1589,"Gg. Dipatiukur No. 519
Gorontalo, Jawa Tengah 69831"
1218,pat01934700,Dt. Jaya Tamba,1981-02-01,+62 (55) 838 4011,"Gang Suniaraja No. 67
Lubuklinggau, DKI Jakarta 26784"
1219,pat50843091,Qori Natsir,1998-06-24,(0613) 871-3884,"Gang Soekarno Hatta No. 6
Denpasar, Jawa Tengah 07306"
1220,pat68735999,Bancar Simbolon,1988-12-06,(021) 508-7516,"Jalan Dipenogoro No. 9
Binjai, Kalimantan Utara 37163"
1221,pat78639768,Teddy Winarsih,2000-07-20,+62 (033) 932 8400,"Jl. Asia Afrika No. 9
Pariaman, KS 78663"
1222,pat27380963,Fathonah Firgantoro,1985-10-30,(0617) 386 2759,"Gg. Soekarno Hatta No. 71
Tomohon, Sumatera Barat 41264"
1223,pat55989695,T. Dacin Setiawan,1991-12-18,+62 (59) 855-5565,"Jalan Kapten Muslihat No. 83
Ambon, KU 22765"
1224,pat60234438,Teddy Pertiwi,1992-02-24,+62 (0096) 530 9471,"Jl. Raya Setiabudhi No. 2
Kendari, KI 20591"
1225,pat51991159,Intan Usada,1982-03-30,+62 (45) 323 7801,"Jalan Rajawali Barat No. 399
Sukabumi, ST 23407"
1226,pat81530694,"Talia Mangunsong, S.T.",1994-04-30,(0642) 575-3812,"Gang Cikutra Barat No. 585
Padangpanjang, SN 18149"
1227,pat36586233,Vanesa Prayoga,1996-09-08,+62 (117) 360-9129,"Jl. Laswi No. 419
Tangerang Selatan, Kalimantan Utara 21825"
1228,pat52286629,Shakila Wacana,1987-09-20,+62 (007) 773-2094,"Jl. Wonoayu No. 29
Banjarbaru, PA 46144"
1229,pat87689181,Mustika Jailani,1994-09-18,+62 (108) 110 3028,"Jl. R.E Martadinata No. 10
Kediri, RI 36391"
1230,pat34361771,"Dariati Prasetya, S.H.",1988-04-18,+62-047-046-7461,"Jl. Cihampelas No. 0
Palangkaraya, Kalimantan Timur 64906"
1231,pat46823274,Zamira Gunarto,1986-03-19,+62 (605) 787-4378,"Jalan Cihampelas No. 72
Padangpanjang, Kalimantan Tengah 30951"
1232,pat91639813,H. Gaiman Safitri,1986-09-03,+62 (361) 645 6668,"Gg. Waringin No. 97
Cirebon, KT 32454"
1233,pat70852691,"Puti Michelle Puspita, S.I.Kom",1980-07-07,+62-0481-444-8771,"Jalan Antapani Lama No. 877
Bandar Lampung, SS 66931"
1234,pat19563794,"Sutan Dwi Rahmawati, S.E.",1988-07-16,+62 (0578) 134-1044,"Gg. Joyoboyo No. 2
Cirebon, DKI Jakarta 44408"
1235,pat80041696,Kayla Rajata,1990-09-09,+62 (15) 765 9265,"Gang Ciumbuleuit No. 69
Purwokerto, KT 99674"
1236,pat42015147,"Yono Laksita, S.IP",1997-12-04,+62-68-371-7349,"Jalan Cihampelas No. 58
Kota Administrasi Jakarta Pusat, BA 90705"
1237,pat49940497,"Violet Waluyo, M.Kom.",1983-11-02,+62 (80) 947-9295,"Gang Joyoboyo No. 4
Mataram, Sulawesi Utara 38060"
1238,pat64096728,"Violet Megantara, S.Pt",1980-07-28,(0306) 524-7274,"Jl. Lembong No. 4
Pekalongan, SR 05708"
1239,pat38412196,Paulin Marpaung,1985-11-12,0800518543,"Gg. Joyoboyo No. 1
Kediri, JT 55553"
1240,pat00301169,Chelsea Saragih,1989-12-16,+62 (53) 183-6639,"Gg. K.H. Wahid Hasyim No. 2
Sabang, PB 34867"
1241,pat55025935,Sabri Putra,1980-04-30,(0467) 911 3014,"Jalan Gegerkalong Hilir No. 1
Tanjungbalai, Sulawesi Tengah 46494"
1242,pat72920473,"Tgk. Elisa Prakasa, M.Kom.",1980-11-27,0808368339,"Jalan Kendalsari No. 2
Salatiga, BA 43385"
1243,pat37218737,R.M. Raihan Hutapea,1990-08-01,(046) 178 0434,"Jalan Setiabudhi No. 0
Jayapura, PA 27486"
1244,pat90729904,Bagya Manullang,1996-04-06,(0928) 525-8842,"Gg. Kiaracondong No. 5
Palopo, Aceh 89971"
1245,pat48470858,"Sutan Candrakanta Situmorang, S.Farm",1982-10-07,081 241 7509,"Gang Kendalsari No. 188
Lhokseumawe, KU 67076"
1246,pat81061402,Capa Oktaviani,2000-03-20,(0707) 870 2936,"Gg. Pacuan Kuda No. 076
Pematangsiantar, BT 50991"
1247,pat64576398,"Sutan Ajiman Nasyidah, S.Kom",1994-10-19,+62 (342) 284-1142,"Jl. Cikutra Barat No. 269
Makassar, Kalimantan Barat 80270"
1248,pat53252852,Cornelia Winarsih,1994-06-19,+62 (25) 684-6737,"Jalan Kutai No. 333
Yogyakarta, SU 58932"
1249,pat95749952,"Rafid Farida, M.Ak",2000-10-14,+62 (57) 746-3363,"Jl. Laswi No. 1
Depok, SB 90188"
1250,pat99089887,"Cemeti Thamrin, S.I.Kom",1999-10-23,(014) 895 2989,"Jalan Stasiun Wonokromo No. 578
Serang, Jawa Tengah 52180"
1251,pat82870041,"Gamanto Kusmawati, S.H.",1989-11-15,+62-107-361-3625,"Gg. Ciumbuleuit No. 38
Pekanbaru, Sulawesi Barat 01239"
1252,pat62799928,Cindy Wijaya,1988-10-31,+62 (0523) 823-1604,"Gg. Sentot Alibasa No. 5
Tangerang Selatan, BA 55215"
1253,pat60062369,"Tgk. Oni Pertiwi, M.Farm",1984-06-02,(0860) 908 8181,"Jalan Ahmad Yani No. 08
Kotamobagu, Jawa Barat 93204"
1254,pat17593274,Gabriella Laksmiwati,1998-09-20,+62 (038) 986 4602,"Jalan Gegerkalong Hilir No. 3
Tual, BA 89955"
1255,pat25239577,Jamal Budiyanto,1989-01-11,(0662) 436-3308,"Gg. Ciwastra No. 156
Tual, Bengkulu 85296"
1256,pat04465966,"drg. Endah Wijaya, M.TI.",1996-02-17,(0167) 464-6332,"Gang Ciumbuleuit No. 5
Tanjungbalai, SU 92126"
1257,pat99112325,"Cut Ulva Purwanti, S.Pd",1981-09-03,+62 (25) 795 5795,"Gg. Bangka Raya No. 37
Jambi, SU 14901"
1258,pat90334573,"Ir. Vanya Dongoran, S.Psi",1980-01-12,+62-005-433-5243,"Jalan Antapani Lama No. 250
Samarinda, Nusa Tenggara Barat 89123"
1259,pat48118699,Queen Saragih,1987-05-19,+62 (29) 030-5199,"Jl. Abdul Muis No. 8
Tidore Kepulauan, KI 95677"
1260,pat55226714,"Kenari Usamah, S.Pd",1996-04-06,+62-058-178-4331,"Gang Rajawali Timur No. 27
Bau-Bau, Banten 50713"
1261,pat33322667,Wulan Puspita,1984-04-09,+62 (088) 195 5085,"Gg. Pasteur No. 9
Tanjungpinang, JI 11324"
1262,pat90444876,drg. Sabri Putra,1982-05-01,+62 (89) 047 1247,"Jalan Soekarno Hatta No. 90
Pagaralam, SG 57432"
1263,pat30948877,Danuja Waluyo,1999-11-13,+62-0829-723-7834,"Jl. Cikutra Barat No. 40
Bandung, Sulawesi Tengah 49570"
1264,pat98130993,Dr. Praba Halim,1994-06-26,+62 (015) 503 4212,"Jl. Suniaraja No. 434
Tangerang Selatan, JT 16109"
1265,pat49309331,Ir. Tina Najmudin,1981-12-30,+62-0114-741-3651,"Jl. Ciwastra No. 98
Bengkulu, Sulawesi Tenggara 22961"
1266,pat97233015,"Arta Simanjuntak, S.Farm",1998-09-16,+62 (703) 986-8701,"Jl. Dipenogoro No. 4
Tanjungbalai, Sulawesi Barat 14858"
1267,pat74518210,Aris Pranowo,1993-08-06,+62-09-080-2599,"Jl. S. Parman No. 350
Cilegon, JT 12550"
1268,pat68951788,Taufik Prayoga,1998-03-11,+62 (0943) 062 2988,"Jl. Antapani Lama No. 01
Semarang, Kalimantan Barat 48385"
1269,pat05465248,Saiful Puspita,1996-10-04,(063) 658-3267,"Jalan Kebonjati No. 6
Kota Administrasi Jakarta Timur, SU 93618"
1270,pat83037702,"Tgk. Pranata Pertiwi, S.Kom",1993-05-18,+62-0640-874-4037,"Gang Merdeka No. 68
Lubuklinggau, Kalimantan Utara 17346"
1271,pat23627475,Umi Salahudin,1982-05-20,+62-077-618-5748,"Jalan Astana Anyar No. 8
Sukabumi, Jawa Barat 41677"
1272,pat63880670,Rahayu Susanti,1993-02-07,+62-441-574-1700,"Gg. Waringin No. 44
Kota Administrasi Jakarta Pusat, KU 63258"
1273,pat03591314,Michelle Hutagalung,1997-09-26,0804677848,"Jalan Setiabudhi No. 24
Padang Sidempuan, Nusa Tenggara Timur 58020"
1274,pat46694942,Yunita Widiastuti,1999-04-12,+62 (002) 300 5300,"Jl. Dipatiukur No. 693
Tanjungbalai, Maluku Utara 86062"
1275,pat30230163,Drs. Gading Safitri,1989-05-20,088 395 6908,"Gang Setiabudhi No. 0
Sibolga, KU 48931"
1276,pat43030835,Fitriani Nuraini,1996-09-25,+62 (392) 445-8747,"Gg. Kapten Muslihat No. 60
Tidore Kepulauan, KS 31298"
1277,pat43230716,Fitriani Wibowo,1996-09-03,+62-406-126-7246,"Jl. Sadang Serang No. 5
Tangerang Selatan, Kepulauan Bangka Belitung 29941"
1278,pat93851237,Rini Narpati,1995-08-01,(0924) 161-2009,"Gang Suniaraja No. 4
Makassar, Jawa Tengah 03146"
1279,pat47914506,Yani Palastri,1998-11-14,+62-0230-838-9993,"Gg. Setiabudhi No. 03
Pagaralam, Sulawesi Utara 32127"
1280,pat66728160,Harjo Nainggolan,1985-10-13,+62-0785-255-1308,"Jalan Ciumbuleuit No. 285
Singkawang, Kepulauan Riau 63704"
1281,pat54100992,Dt. Maman Sihombing,1997-07-19,+62 (019) 160-7806,"Gang Kiaracondong No. 40
Palopo, KU 36506"
1282,pat20116354,Qori Rajasa,1986-11-05,+62-35-807-4309,"Gang Yos Sudarso No. 480
Cirebon, LA 51072"
1283,pat91876744,Dina Jailani,2000-06-25,(084) 975-0210,"Jl. K.H. Wahid Hasyim No. 258
Sabang, SN 65320"
1284,pat31792592,"Oliva Sihombing, S.IP",1999-01-09,+62-091-524-9243,"Gg. Surapati No. 0
Surakarta, Sulawesi Utara 77383"
1285,pat82782313,Kuncara Januar,1993-12-26,(079) 900 2472,"Jalan Indragiri No. 632
Bau-Bau, KU 84482"
1286,pat37725730,Jasmin Wahyuni,1992-01-07,+62 (003) 663-6998,"Gg. Ronggowarsito No. 877
Bandar Lampung, JB 69942"
1287,pat72292853,"Mila Laksita, S.Pd",1983-04-29,+62 (057) 195 8891,"Gg. Sukabumi No. 3
Gorontalo, RI 25790"
1288,pat79737869,Unjani Pradipta,1980-04-14,+62 (025) 568 0058,"Gg. M.T Haryono No. 8
Cimahi, ST 07896"
1289,pat21985980,Wulan Oktaviani,1988-06-24,+62 (027) 612 9510,"Jl. Merdeka No. 22
Mojokerto, KT 67860"
1290,pat80986805,Tania Astuti,1986-12-01,+62 (0938) 322 0489,"Gg. Indragiri No. 94
Bontang, Bengkulu 91280"
1291,pat83986390,Cahyono Mandala,1990-12-24,084 285 4455,"Jalan Pacuan Kuda No. 41
Subulussalam, BE 45522"
1292,pat75635824,Parman Mahendra,2000-12-10,+62 (0697) 699 1492,"Jl. W.R. Supratman No. 1
Pematangsiantar, PA 92272"
1293,pat87302790,Silvia Kuswandari,1986-03-02,+62 (0267) 875 7601,"Jalan Stasiun Wonokromo No. 675
Palu, Banten 04093"
1294,pat76023569,"drg. Daniswara Melani, M.Ak",1982-05-26,(080) 552 1302,"Gg. Pasir Koja No. 559
Binjai, Gorontalo 58185"
1295,pat56236279,"R. Michelle Nasyidah, M.M.",1991-05-24,(011) 307 1503,"Gg. Cikutra Timur No. 329
Pangkalpinang, Jawa Tengah 47409"
1296,pat81972784,"dr. Rachel Wacana, S.Psi",1997-09-21,(070) 000-5334,"Gang Kutisari Selatan No. 763
Binjai, Maluku 12885"
1297,pat54604094,"Tgk. Hamima Rahimah, S.I.Kom",1998-01-12,+62-57-410-4467,"Gg. Ir. H. Djuanda No. 68
Tegal, Gorontalo 17537"
1298,pat74662708,"Hj. Ayu Uwais, S.Kom",1990-03-04,+62-64-943-7394,"Jalan Pasirkoja No. 630
Bogor, SS 05124"
1299,pat85518308,"Cut Hasna Kusumo, M.M.",1999-01-30,+62-030-947-3140,"Jl. Rumah Sakit No. 7
Dumai, JT 93671"
1300,pat46299598,"Septi Manullang, S.Pd",1980-09-30,0809347281,"Gg. Pasir Koja No. 5
Bima, SB 75595"
1301,pat69043369,Galuh Yolanda,1994-10-26,+62 (030) 032-3955,"Jalan W.R. Supratman No. 42
Makassar, Nusa Tenggara Timur 39935"
1302,pat58974421,"Tantri Wastuti, S.Pt",1983-12-20,080 368 3162,"Jl. Pelajar Pejuang No. 58
Kota Administrasi Jakarta Pusat, BE 47022"
1303,pat66167662,Harja Laksmiwati,1995-09-15,+62 (68) 639 9576,"Gang Veteran No. 2
Solok, SB 90094"
1304,pat53450685,"Drs. Wani Habibi, S.H.",1998-10-25,+62 (0734) 390-7147,"Gg. Ronggowarsito No. 92
Kendari, PA 73511"
1305,pat50901487,"KH. Mujur Saragih, S.E.",1992-06-24,+62 (043) 317 5222,"Gang Ronggowarsito No. 930
Dumai, JK 19702"
1306,pat31395113,Hadi Haryanti,1989-01-15,(0202) 711 5650,"Gg. Kendalsari No. 256
Bitung, Sumatera Selatan 94736"
1307,pat79199865,"Tgk. Sakura Marpaung, S.E.",1997-04-22,+62 (096) 635-5117,"Jalan Cempaka No. 515
Pematangsiantar, Kalimantan Selatan 90163"
1308,pat16025806,Akarsana Puspita,1980-05-30,+62 (041) 584 9465,"Gg. Otto Iskandardinata No. 7
Padang, Sumatera Utara 58709"
1309,pat87533293,T. Emin Saragih,1984-03-12,+62-03-068-9263,"Jl. Joyoboyo No. 1
Ambon, DI Yogyakarta 01552"
1310,pat71115283,Jumadi Mandala,1999-12-18,+62 (0968) 144 7497,"Jalan Rungkut Industri No. 220
Pekanbaru, NB 11021"
1311,pat38969003,"Maria Maryadi, S.E.I",1986-04-27,084 703 7615,"Jl. R.E Martadinata No. 64
Bau-Bau, BA 42333"
1312,pat37529567,Oliva Mandasari,1987-11-04,(063) 573 9354,"Gg. Raya Setiabudhi No. 02
Palembang, Sumatera Barat 45432"
1313,pat45959677,"Gina Rahimah, S.Pt",1980-03-05,+62 (031) 016 0478,"Jl. Cempaka No. 5
Sungai Penuh, KT 02869"
1314,pat58178157,Hamzah Wijaya,1989-02-01,(0092) 731 1776,"Gg. Stasiun Wonokromo No. 5
Bau-Bau, NB 65957"
1315,pat05036547,Farhunnisa Hidayanto,1994-02-26,086 420 8450,"Jalan HOS. Cokroaminoto No. 911
Cirebon, LA 26264"
1316,pat50469192,Faizah Yuliarti,1993-06-19,0860755396,"Gang Rajiman No. 2
Kediri, KI 80791"
1317,pat02566542,"Dagel Pudjiastuti, S.Farm",1996-06-27,(048) 483-5368,"Jl. Dr. Djunjunan No. 148
Sibolga, GO 22609"
1318,pat33895048,Hasna Kuswandari,1992-02-21,+62-752-805-3210,"Gg. S. Parman No. 0
Padang Sidempuan, Jambi 21174"
1319,pat26172040,Violet Saptono,1997-11-11,+62 (691) 929 7561,"Gang Cikutra Barat No. 855
Pagaralam, Nusa Tenggara Barat 65015"
1320,pat95566955,"dr. Tami Marpaung, M.TI.",1980-11-20,+62 (714) 553-8000,"Jalan HOS. Cokroaminoto No. 069
Metro, Sumatera Selatan 99047"
1321,pat96880753,Gamani Melani,1984-01-03,+62-0570-284-6533,"Gg. Astana Anyar No. 83
Kota Administrasi Jakarta Utara, BB 63549"
1322,pat81960569,Vero Prasetyo,1981-04-06,+62 (270) 093-5051,"Jl. Wonoayu No. 207
Lhokseumawe, RI 92479"
1323,pat12383689,Kamila Agustina,1997-09-11,+62 (34) 083-1929,"Gang Yos Sudarso No. 10
Makassar, GO 86094"
1324,pat18576115,Sutan Kenes Yuliarti,1991-09-29,(0524) 441-8919,"Gang Dr. Djunjunan No. 45
Pangkalpinang, Kalimantan Selatan 51480"
1325,pat86666282,Praba Firgantoro,1980-04-30,+62 (49) 470 2476,"Jalan Suniaraja No. 80
Tomohon, Sulawesi Tengah 91486"
1326,pat71271880,Fitriani Halimah,1996-01-15,+62 (69) 877-1487,"Gang Gardujati No. 361
Sabang, KT 78949"
1327,pat46369413,"Tgk. Jindra Kusumo, M.Ak",1982-09-21,+62-860-477-4747,"Gg. Raya Ujungberung No. 77
Semarang, NT 98645"
1328,pat54299924,Ir. Narji Puspasari,1995-06-02,(052) 558-2905,"Jalan Cihampelas No. 3
Purwokerto, Kepulauan Bangka Belitung 09747"
1329,pat02061238,"Aurora Puspita, S.Ked",1993-11-17,0848959839,"Jl. W.R. Supratman No. 9
Sabang, DKI Jakarta 72749"
1330,pat16317413,"drg. Faizah Januar, S.E.",1995-09-25,+62-0656-583-9999,"Jalan Rawamangun No. 1
Depok, Kepulauan Riau 51795"
1331,pat26909509,"Reksa Wasita, S.Farm",1988-05-04,+62 (025) 730 4219,"Gg. Pacuan Kuda No. 49
Jayapura, Kalimantan Tengah 18824"
1332,pat75948566,R.M. Balapati Prastuti,1996-06-13,0878820824,"Gang M.T Haryono No. 82
Singkawang, JT 75474"
1333,pat75314057,"Wardi Simbolon, S.H.",1998-08-04,+62-00-960-5251,"Jl. Yos Sudarso No. 74
Payakumbuh, JB 30178"
1334,pat43698608,Dartono Megantara,1989-01-07,+62 (61) 811-0006,"Jl. Ahmad Dahlan No. 26
Batu, Nusa Tenggara Barat 18851"
1335,pat64694191,Dipa Prabowo,1983-01-31,(0835) 993-9663,"Jalan Abdul Muis No. 9
Kota Administrasi Jakarta Utara, MA 13100"
1336,pat44763695,Yusuf Agustina,1997-06-30,0819676347,"Gang Laswi No. 59
Madiun, YO 78705"
1337,pat83513138,"Ir. Kamidin Nuraini, S.H.",1985-08-16,+62 (083) 198-8617,"Gg. Kutisari Selatan No. 046
Medan, BB 48804"
1338,pat95183114,Prayoga Hutagalung,1981-07-18,+62 (66) 636-7297,"Gg. Sentot Alibasa No. 49
Probolinggo, Sulawesi Utara 93730"
1339,pat94121674,"Dian Pradipta, S.E.I",1989-03-05,+62 (33) 076 5993,"Gg. Veteran No. 107
Bitung, Banten 38197"
1340,pat28695684,Nilam Widiastuti,1992-04-03,+62 (0146) 405-2559,"Jalan Antapani Lama No. 681
Probolinggo, PA 26082"
1341,pat60365927,"Cut Aisyah Hidayanto, S.Pt",1980-12-04,(0114) 364 8520,"Jl. Kutai No. 75
Medan, BA 57261"
1342,pat45859977,Eko Padmasari,1994-07-04,(050) 752 4857,"Gang Erlangga No. 835
Magelang, Papua 25740"
1343,pat38833854,"Cut Zelda Melani, S.E.I",1981-09-18,(0050) 954-7177,"Jl. Jakarta No. 05
Bogor, JK 89359"
1344,pat71555027,drg. Clara Anggriawan,1994-10-25,+62 (0132) 614 8900,"Gang Veteran No. 00
Magelang, Kalimantan Utara 15947"
1345,pat72618967,Kiandra Hardiansyah,1982-09-03,0870805376,"Jl. R.E Martadinata No. 29
Tarakan, Nusa Tenggara Timur 46908"
